7.300000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,7.100000000000000000e+01,4.800000000000000000e+02,1.800000000000000000e+02,6.400000000000000000e+01
5.200000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,6.600000000000000000e+01,4.800000000000000000e+02,1.800000000000000000e+02,8.000000000000000000e+01
1.900000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,4.700000000000000000e+01,4.800000000000000000e+02,2.400000000000000000e+02,6.400000000000000000e+01
5.200000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,7.100000000000000000e+01,4.800000000000000000e+02,1.800000000000000000e+02,8.000000000000000000e+01
5.200000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,7.400000000000000000e+01,4.800000000000000000e+02,1.800000000000000000e+02,8.000000000000000000e+01
5.200000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,5.900000000000000000e+01,4.800000000000000000e+02,1.800000000000000000e+02,8.000000000000000000e+01
4.800000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,7.800000000000000000e+01,4.800000000000000000e+02,1.800000000000000000e+02,6.400000000000000000e+01
6.800000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,7.400000000000000000e+01,4.800000000000000000e+02,1.800000000000000000e+02,6.400000000000000000e+01
6.800000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,7.100000000000000000e+01,4.800000000000000000e+02,1.800000000000000000e+02,6.400000000000000000e+01
4.800000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,8.600000000000000000e+01,4.800000000000000000e+02,1.800000000000000000e+02,6.400000000000000000e+01
7.000000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,4.700000000000000000e+01,4.800000000000000000e+02,1.800000000000000000e+02,6.400000000000000000e+01
4.800000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,7.100000000000000000e+01,4.800000000000000000e+02,1.800000000000000000e+02,6.400000000000000000e+01
4.800000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,4.700000000000000000e+01,4.800000000000000000e+02,2.400000000000000000e+02,6.400000000000000000e+01
5.200000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,4.700000000000000000e+01,4.800000000000000000e+02,1.800000000000000000e+02,8.000000000000000000e+01
7.300000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,7.400000000000000000e+01,4.800000000000000000e+02,1.800000000000000000e+02,6.400000000000000000e+01
5.200000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,5.700000000000000000e+01,6.600000000000000000e+02,6.000000000000000000e+01,8.000000000000000000e+01
5.200000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,7.400000000000000000e+01,6.600000000000000000e+02,6.000000000000000000e+01,8.000000000000000000e+01
5.200000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,6.600000000000000000e+01,6.600000000000000000e+02,6.000000000000000000e+01,8.000000000000000000e+01
6.800000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,7.400000000000000000e+01,6.600000000000000000e+02,6.000000000000000000e+01,6.400000000000000000e+01
