6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,4.900000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,4.800000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,4.900000000000000000e+01,6.000000000000000000e+01,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.100000000000000000e+01,9.000000000000000000e+01,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,4.900000000000000000e+01,1.200000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.100000000000000000e+01,1.500000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,4.400000000000000000e+01,1.800000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,4.600000000000000000e+01,2.100000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,4.800000000000000000e+01,2.400000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,4.900000000000000000e+01,2.700000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.100000000000000000e+01,3.000000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
